title,content,link
"美 연구팀, 지구 온난화 막을 수 있는 '특수 유리 코팅' 개발","유리와 산화알루미늄 입자 혼합해 만들어…복사열 최대 99% 반사 [플로리다=AP/뉴시스] 기록적인 기온 상승으로 지구 온난화가 악화하는 가운데, 미국 연구팀이 태양 복사열을 최대 99%까지 반사할 수 있는 특수 코팅을 개발했다고 미국 스페이스닷컴이 3일(현지시간) 전했다. 사진은 미국 플로리다주 서프사이드 해안의 모습. 2024.01.04. [서울=뉴시스] 이동현 인턴 기자 = 전 세계에서 기록적인 기온 상승으로 지구 온난화가 악화하는 가운데, 지구를 식히는 데 도움이 될 수 있는 특수 유리 코팅이 개발됐다. 3일(현지시간) 미국 스페이스닷컴에 따르면 메릴랜드대학교 연구팀은 건물 지붕이나 도로와 같이 페인트가 칠해진 표면에 유리와 산화알루미늄 입자를 혼합해 만든 코팅을 칠했을 때 많은 양의 햇빛을 반사할 수 있다는 실험 결과를 발표했다. 연구를 주도한 메릴랜드대의 과학자 신펑 자오는 성명을 통해 ""이 코팅은 단순한 신소재가 아니라 기후변화를 해결할 수 있는 핵심 요소""라며 ""이것은 우리가 지구를 지키는 것에 도움이 될 수 있다""라고 말했다. 연구팀의 실험 결과, 특수 코팅을 적용한 유리가 태양 복사열을 최대 99%까지 다시 우주로 반사하는 것으로 나타났다. 연구에 따르면 이 코팅은 섭씨 1000도의 온도와 물, 심지어 화염에 노출되어도 견딜 수 있어 최소 30년의 내구성을 지녔다. 연구에 참여하지 않은 미국 캘리포니아대학교 재료공학과의 아스와스 라만 교수는 ""이 코팅은 확실히 흥미롭고 지구 온난화를 막는 데 잠재적으로 효과적인 전략이라고 생각한다""라고 언급했다. 자오는 스페이스닷컴과의 인터뷰를 통해 ""코팅의 태양 복사열 반사 효과를 통해 지구의 기온이 낮아진다면 사람들이 에어컨의 사용을 줄일 수 있을 것""이라고 덧붙였다．",https://n.news.naver.com/mnews/article/003/0012302363?sid=104
"""생긴 건 귀여운데…"" 지구 온난화 주범으로 지목된 정체","<오! 클릭> 마지막 검색어는 '지구 온난화 주범으로 지목된 비버'입니다. 미국 알래스카주에서 설치류 동물인 '비버'의 개체 수가 급증하면서 지구온난화를 더 가속화할 수 있다는 연구 결과가 나와 화제를 모으고 있습니다. 비버는 보금자리를 만들기 위해 강물을 막아 연못을 조성하는데, 고인 연못에서 나오는 온실가스가 문제가 될 수 있다는 겁니다. 연못이 고이면서 겨울의 찬 공기가 바닥의 토양으로 스며드는 것이 차단되고, 이 때문에 영구동토층이 잘 녹는 환경이 형성된다는 건데요. 영구동토층이 녹으면 자연스레 그 속에 든 메탄이 다량 방출되면서 기후 위기가 심화할 수 있다고 합니다. 특히 알래스카 툰드라 지역의 경우 비버가 조성한 연못 수가 1만 2천 곳이 넘을 것으로 추정되는데, 이는 지난 20년 동안 두 배나 증가한 것으로 알려졌습니다. 또 알래스카 뿐 아니라 캐나다 북부 지역 등에서도 비버 개체 수가 증가하고 있다고 하는데요. 비버가 만든 연못에서 시간이 지남에 따라 메탄 배출량 증감 등에 실제 변화가 있는지도 과학자들이 측정할 예정이라고 합니다. 누리꾼들은 ""생긴 건 너무 귀여운데, 어쩔 수 없이 소탕 각"", ""언제는 육류용 소 떼가 문제라더니"", ""비버 탓하지 마라, 지구 망치는 주범은 인간이다"" 등의 반응을 보였습니다. (화면출처 : 유튜브 Alaska Lifestyle·Marek Jackowski Photography·Mike's Videos of Beavers·Fox River Bushcraft)",https://n.news.naver.com/mnews/article/055/0001120231?sid=104
"북극곰의 '배고픈 육지 생활'…""체중 하루에 1kg씩 줄어""","니마 사리카니의 '얼음 침대'(Ice Bed). 기사와 직접적인 관련 없는 자료 사진. 〈사진=런던자연사박물관 홈페이지 캡처〉 기후 변화로 북극해 얼음이 녹아 북극곰들이 육지에 발이 묶이는 날이 점점 많아지고 있습니다. 북극곰들은 육지에 머무는 동안 제대로 된 먹이를 구하지 못해 몸무게가 하루 평균 1kg씩 줄어든 것으로 조사됐습니다. 미국 지질조사국(USGS) 앤서니 파가노 박사 연구팀은 현지시간 13일 과학 저널 네이처 커뮤니케이션을 통해 캐나다 매니토바주 서부 허드슨만 지역 북극곰 20마리의 여름철 활동과 신체 변화 등을 추적한 결과, 거의 모든 북극곰의 몸무게가 하루 평균 약 1kg씩 줄었다고 밝혔습니다. 북극곰은 보통 해빙이 없는 기간에는 거의 동면 상태로 지내며 '에너지 아끼기'에 돌입합니다. 육지에서 먹이를 구하기도 하지만 굶주림을 피하기엔 턱없이 부족합니다. 먹이를 얻기 위해 그보다 더 많은 에너지를 써야 하기 때문입니다. 북극곰들은 에너지를 비축하며 바다가 얼기만을 기다리지만, 기후 변화로 온난화가 심해지면서 북극곰의 배고픈 육지 생활은 점점 더 길어지고 있습니다. 연구팀은 지구온난화로 해빙이 줄어들수록 북극곰이 기아에 직면할 위기도 더 커질 것이라고 경고했습니다.",https://n.news.naver.com/mnews/article/437/0000379558?sid=104
"""지구온난화 대처 실패""…고삐 풀린 기후변화에 전문가들 '경고'","폭염·홍수 등 극단기상 난무…""2023년 '기후무능 전환점' 기록될 것"" 전문가 '뉴노멀' 진단…""리더십 교체만이 해답"" 탄식도 지구온난화 이미지 / 사진 = 게티이미지뱅크 올해는 역사상 가장 더웠던 1년으로, 인류의 기후위기 대처 능력에 의문이 제기됐다고 세계적 과학자들이 경고했습니다. 1980년대 기후 위기를 최초로 공개 경고한 제임스 핸슨 미국 컬럼비아대 교수는 29일(현지시간) 영국 일간 가디언과 인터뷰에서 ""정부들이 지구 온난화를 막는 데 실패했을 뿐만 아니라 온난화 속도가 오히려 가속화했다""며 ""훗날 되돌아봤을 때 올해와 내년이 기후변화 대응에 있어 정부의 무능함이 드러나게 된 전환점으로 기록될 것""이라고 말했습니다. 최근 미국 국립해양대기청은 지난 174년 중 올해가 가장 더운 해가 될 확률이 99%가 넘는다고 밝힌 바 있습니다. 미국 기후분석단체 버클리 어스 또한 올해 평균 기온이 산업화 이전보다 1.5도 이상 높았을 것이 거의 확실하다고 밝혔습니다. 독일 포츠담 기후영향연구소의 요한 록스트롬 교수는 ""올해는 폭염, 가뭄, 홍수, 화재, 해수온 이상 등의 강도 측면에서 충격적""이라며 ""지구가 지난 250년간 인류의 압력에 대해 극단적 청구서를 보내는 등 대응 방식을 바꾸고 있음을 목격 중일지도 모른다""고 말했습니다. 2018년 '온실지구'라는 논문에서 빙상 용융과 해수면 상승의 도미노 위험을 경고한 그는 올해 가장 위험해 보이는 징조로 해수온의 급격한 상승을 꼽았습니다. 그러면서 ""이런 변화가 왜 이렇게 급격한지 모르고 있다. 그에 따른 미래 결과도 모른다""며 ""변화의 첫 징후인지, 일시적 이상인지도 알 수 없다""고 우려했습니다. 남극을 연구하는 과학자들도 극지 해빙 분포가 올해 여름과 겨울 연이어 최저치를 기록한 사실에 당황하고 있습니다. 남극 북단 킹조지섬의 칠레 연구팀은 강설기인 지난 7월 전례 없는 강우 현상을 목격한 바 있습니다. 최근 녹아내려 맨땅이 드러난 그린란드 빙상 가장자리. / 사진 = 연합뉴스 또 지난 1월에는 남극 웨들해의 브런트 빙붕에서 영국 런던 정도 크기의 빙산이 바다로 떨어져 나오기도 했습니다. 브라질 극지·기후연구소 부국장인 프란시스코 엘리시우 아키노 박사는 ""이 같은 경보는 현재 진행 중인 지구 환경변화의 신호로, 극지 과학자들에게는 설명하기 어려운 도전 과제""라고 밝혔습니다. 이 같은 위기 징후는 실제 재난재해로 연결됐습니다. 하와이 마우이섬에서는 뜨거운 대기가 촉발한 산불로 97명이 사망하는 등 섬 전체가 잿더미가 됐습니다. 리비아에서는 열대성 폭풍이 동반한 폭우로 인해 대홍수가 발생, 4,000여 명이 숨지고 1만 명이 실종됐으며 그리스에서는 유럽연합 관측 역사상 최대 규모의 산불이 발생해 20명이 사망했습니다. 또 서유럽과 아프리카, 미국 등지에서는 섭씨 50도를 넘나드는 기록적인 폭염이 이어지면서 수많은 사망자가 발생하기도 했습니다. 이에 가디언은 수년 후에는 올해의 이상 고온과 재난이 새로운 표준이 될 것이고, 올해가 오히려 가장 기온이 낮고 재난이 적었던 해로 기록될 것이라고 전망했습니다. 그러나 지난 13일 폐막한 제28차 유엔 기후변화협약 당사국 총회(COP28)의 결론은 '화석연료에서 멀어지는 전환'이라는 모호한 합의가 전부였습니다. 이같은 상황에 핸슨 교수는 리더십의 교체만이 해법이라고 말하며 ""젊은이들이 자신의 미래를 책임져야 한다""며 ""오늘날 격동적인 정치 상황이 그런 기회를 제공할 수 있을 것""이라고 강조했습니다.",https://n.news.naver.com/mnews/article/057/0001790045?sid=102
"여야가 모신 기후환경 인재들 ""탄소중립 말만 말고 실천할 정치인 나서야""","<국민의힘·더불어민주당 영입인재 인터뷰> 與 정혜림 SK경영경제연 리서치펠로우 ""무탄소전환 목표 협치 분위기 조성 중요"" 野 박지혜 기후환경 전문변호사 ""기업 역할 독려할 사회적 요구 모아야"" 더불어민주당 기후분야 영입인재 박지혜(왼쪽) 변호사, 국민의힘 기후분야 영입인재 정혜림 전 리서치펠로우가 지난 8일 서울 중구 한국일보사에서 대담하고 있다. 윤서영 인턴기자 정치권에 4월 총선 준비의 시동이 걸린 지난해 12월. 더불어민주당은 기후·환경 전문변호사인 박지혜(46)씨를 1호 인재로 영입했다. 일주일쯤 지나 여당인 국민의힘이 제2차 영입을 통해 기후환경 분야 인재인 정혜림(32) 전 SK경영경제연구소 리서치펠로우를 공개했다. 국민의힘이 기후 분야 인재를 영입한 최초 사례다. 여야가 총선을 앞두고 앞다퉈 기후 분야 인재를 영입한 것은 정치권에서 기후의제가 중요한 관심사로 부상했다는 신호다. 그동안 '장기 과제'로 취급되며 뒷전으로 밀렸지만, 이제는 기후위기를 막을 골든타임으로 꼽히는 2030년이 코앞에 다가온 데다 글로벌 탄소무역장벽 강화에 따른 산업 적응의 필요성이 커지고 있기 때문이다. 양당 영입인재들은 지난 8일 함께 한국일보와 인터뷰를 갖고 “22대 국회의 중요성을 절감하고 정치에 입문하게 됐다”고 말했다. 22대 국회의 임기는 2028년 5월까지로, 기후위기 대응을 위한 국가 핵심목표인 2030년 온실가스감축목표(NDC)를 본격적으로 달성해야 하는 시기다. 국회의 결정 하나하나에 따라 탄소감축 속도가 달라질 수밖에 없다. 박 변호사는 “21대 국회가 탄소중립을 위한 큰 목표를 세우는 단계였다면, 다음 국회는 세부 과제를 이행할 일꾼이 많아져야 한다고 생각해 인재 영입 제안을 수락했다”고 말했다. 정 전  펠로우 역시 “목표 이행에 속도를 내려면 여당에서 기후어젠다에 더 적극적으로 나서야 하는데, 내가 전문성을 살려 그 역할을 할 수 있을 거라 생각했다”고 말했다. 소속 정당도 세대도 다른 두 사람이지만 정치에 이르기까지의 배경은 사뭇 비슷하다. “중·고등학교 때부터 지구온난화에 대응하는 것이 꿈이었다”는 정씨는 환경공학과 녹색경영정책을 전공한 뒤 SK경영경제연구소에서 녹색산업전략을 연구했다. “산업 전환을 통한 탄소감축이 가장 효과적인 방식”이라고 생각해 택한 길이다. 박 변호사 역시 학창 시절부터 갖고 있던 환경에 대한 관심을 이어 SK텔레콤에서 사회책임(CSR) 및 환경경영을 담당했다. “사회의 여러 주체 중 기업이 하는 역할이 바뀌면 환경문제를 해결하는 데 도움이 될 것”이라는 믿음이었다. 그러나 기업이 이윤을 넘어 더 적극적인 역할을 하려면 더 뾰족한 사회적 요구가 있어야 된다는 것을 깨닫고 로스쿨에 진학해 환경전문 변호사가 됐다. 그가 변호를 맡은 2018년 ‘삼척 석탄화력발전소 승인 처분 취소 소송’은 국내 기후변화소송의 첫 사례로 꼽힌다. 두 사람 모두 탄소중립에서 산업 부문의 전환을 중요하게 생각하지만 각론은 다르다. 박 변호사는 “윤석열 정부가 지난해 발표한 탄소중립녹색성장기본계획은 산업 부문의 탄소감축 과제를 낮추고 실질적인 감축목표도 임기 이후인 2027년 후반으로 미뤘다”며 “탄소감축을 뒤로 미뤄도 된다는 부정적인 시그널을 준 것”이라고 말했다. 반면 정 전 펠로우는 “기본계획은 기업이 이행할 수 있는 수준으로 감축목표를 현실화했다는 점에서 의미가 있다”며 “시점을 유예하는 대신 기업들이 그때까지 목표를 달성할 수 있도록 전환을 지원해주는 것이 핵심”이라고 말했다. 박 변호사는 국회에 입성할 경우 ‘탈석탄 정책 2.0’ 추진에 공을 들일 예정이다. “21대 국회에서도 석탄발전소 조기 폐쇄 관련 논의가 있었지만, 전력발전량이 줄어드는 상황에서 이를 실제로 어떤 방법으로 줄여나갈 것인지 전략이 필요하다”는 이유에서다. 정 전 펠로우는 기후어젠다에 대한 협치 분위기를 만드는 데 노력하겠다고 밝혔다. 그는 “기후 문제는 목표가 정해져 있음에도 정쟁화돼 오히려 젊은 세대의 피로감을 자극해왔다”며 “유일한 정답이 없는 만큼 무탄소 전환을 늘린다는 큰 목표하에 여러 정당이 뜻을 같이할 방법을 모색하겠다”고 말했다.",https://n.news.naver.com/mnews/article/469/0000786071?sid=103
"케이팝모터스, 백악관서 지구온난화 기후 위기 해결 촉구 1인 시위","백악관 앞에서 1인 시위 중인 케이팝모터스의 황요섭 총괄회장   [케이팝모터스 제공] 황요섭 케이팝모터스 총괄회장은 최근 워싱턴 DC 백악관 앞에서 1인 시위를 열고 ""지구 온난화를 방지하고 기후변화 대응에 미국 대통령 바이든 행정부와 미국 상하의원등이 적극적으로 나서 이를 해결하는데 글로벌리더로서 앞장서달라""고 촉구했다. UN가입국 193개국 모두가 지구온난화 해결을 위한 기후협약국으로 가입되어 있는 지금 미국정부와 국회는 적극적으로 모범이 되어 지구온난화 해결을 위해 글로벌 리더로서 앞장서 달라는 게 황 회장의 시위 목적이었다. 황회장은 현재 기후협약국 195개국 중 최근 3개월 기간 동안 남미, 오세아니아, 동남아시아 등 27개국에 케이팝모터스 전시판매장인 KM센터 확장을 위해 업무출장을 다녀온 바 있다. 지구온난화 현상 및 이의 원인이 되는 자동차 배기가스배출을 직접 목격한 홍 회장은 ""문제가 너무 심각해 1인 시위에 나설 수밖에 없었다""며 ""워싱턴 DC에 세계기후 관련 언론사를 설치해 더 적극적인 활동을 전개해 나가겠다""고 말했다. 그는 이를 위해 이미 언론보도 등에 필요한 언론사 설치 및 관련 도메인등도 확보해놨다고 설명했다. 세계 195개국이 가입한 기후변화협약은 프랑스 파리에서 열린 제21차 유엔기후변화협약 당사국총회에서 195개국이 채택한 협정으로 이를 파리협정(Paris Agreement)이라 하며, 명칭이 마치 속칭이나 약칭처럼 보이지만 의외로 정식 명칭이다. 파리협정은 종료 시점이 없는 협약으로써 지구의 평균 온도가 산업화 이전에 비해 2도 이상 상승하지 않도록 하고 최종적으로 모든국가들이 이산화탄소 순 배출량 0을 목표로 하여 자체적으로 온실가스 배출 목표를 정하고 실천하자는 협약이다. 우리나라의 경우 2030년까지 배출전망(BAU) 대비 37%를 감축하겠다고 결정했다. 25.7%만이 순수 감축 비율이고 11.3%는 국제시장을 이용한다는 방침이다. 20%대 감축을 예상했던 국내외의 예상을 뛰어넘는 감축 비율이었는데, 20년 사이 달라진 한국의 위상을 알리고 국제사회에서의 역할을 하기 위한 것으로 보인다.",https://n.news.naver.com/mnews/article/029/0002844247?sid=102
"지구온난화로 스키장 녹아…스키연맹, 탄소배출 저감 동참","지구온난화로 인해 알프스 산맥에 위치한 스키장의 개장이 미뤄지는 등 동계스포츠가 위협을 받고 있다는 연구 결과가 나왔다. 게티이미지뱅크 제공 이상고온현상으로 유럽 내 유명 스키장이 눈 부족을 호소하고 있다. 동계 스포츠 선수 500여명은 스키연맹이 대회 규칙을 바꿔 탄소 배출을 절감하는 데 기여해야 한다고 촉구했다. 26일(현지시간) 영국 가디언에 따르면 프랑스 국경 내 알프스 지역에 한겨울과 맞지 않는 폭우가 찾와와 근교 스키장의 개장이 크리스마스 즈음으로 미뤄졌다. 연 매출 약 300억 달러(약 39조원)를 기록할 정도로 세계적인 스키 휴양지들 또한 '눈 부족'으로 위기에 처한 것으로 전해진다. 지구온난화로 인한 평균온도 상승이 원인으로 꼽힌다. 프랑스 국립과학연구센터는 지난 8월 국제 학술지 '네이처 클라이밋 체인지'에 지구 평균기온이 산업화 이전보다 2도 오를 경우 유럽 내 28개 스키리조트의 절반 이상(53%)이 심각한 눈 부족 현상을 겪게 된다는 연구 결과를 내놨다. 기온이 4도 오를 경우 리조트의 98%가 위험에 처한다. 또 다른 연구에 의하면 알프스 산맥이 눈으로 뒤덮이는 일수는 지난 600년 간 줄어들었고 최근 들어 1년에 겨우 36일 정도만 눈에 덮여있는 것으로 나타났다. 지구온난화로 스키의 생존 여부가 위협을 받게 된 상황에서 지난 2월 동계스포츠선수 500여명이 국제스키·스노보드연맹(FIS)에 적극적으로 기후변화를 위한 행동에 나설 것을 촉구하는 서한을 보냈다. 이들은 프로스키선수들이 알프스 등지에서 열리는 국제대회에 참가하기 위해 대서양 상공을 가로지르는 비행기를 매주 왕복편으로 이용해야하는 실정이라며, 이같은 대회 일정으로 인해 불필요한 탄소 발자국이 만들어졌다고 밝혔다. 그러면서 탄소 배출을 줄이기 위해 FIS가 대회 일정을 조절해야한다고 요구했다. 이어 3만 5000여명이 참여한 청원이 잇따랐다. 이에 FIS는 ""2030년까지 탄소배출량을 50% 줄이는 데 동참한다""며 ""다가오는 겨울 시즌 동안 경기 일정과 기후변화에 관련된 데이터를 최대한 수집하고 지속가능한 계획을 세울 것""이라는 입장을 내놓았다. 2023년 대회 시즌은 일주일 미뤄졌다. 청원을 주도한 돔 윈터 '프로텍트 아워 윈터' 캠페이너는 ""지구 평균기온이 2도 오를 경우 알프스산맥 높은 고도에 위치한 일부 스키장은 살아남을 수 있겠지만 낮은 고도에 위치한 리조트는 사정이 다를 것""이라며 ""살아남은 리조트들이 스키 가격을 올릴 것이라는 게 걱정""이라고 말했다. 그러면서 ""전지구적인 탄소 배출이 줄어들면 스키도 생존할 수 있다는 것을 많은 연구 결과가 보여주고 있다""며 ""이 같은 인과관계가 동계 스포츠계의 기후 행동에 커다란 동기가 되고 있다""고 덧붙였다.",https://n.news.naver.com/mnews/article/584/0000025404?sid=105
"한·IEA, '주요국 CFE 활용여건 공동연구' 추진키로","최남호 산업차관, IEA 사무총장 면담…""지속가능 에너지 협력 강화"" 파티 비롤 IEA 사무총장 면담한 최남호 산업부 차관 (서울=연합뉴스) 최남호 산업통상자원부 2차관(왼쪽)이 13일(현지시간) 오후 프랑스 파리 경제협력개발기구(OECD) 본부에서 파티 비롤 국제에너지기구(IEA) 사무총장과 악수하고 있다. 2024.2.15 photo@yna.co.kr (서울=연합뉴스) 김동규 기자 = 한국과 국제에너지기구(IEA)가 주요국의 무탄소에너지(CFE) 활용 여건에 대한 공동연구를 추진하기로 했다. 최남호 산업통상자원부 2차관은 지난 13일(현지시간) 프랑스 파리에서 열린 IEA 각료회의 기간 파티 비롤 IEA 사무총장을 만나 이같이 합의했다고 산업부가 15일 전했다. 최 차관과 파티 비롤 사무총장은 또 지속가능한 에너지 미래를 위한 협력을 강화해 나가기로 했다. 한국 정부는 2050년 탄소중립을 위해 재생에너지 외에 원전과 청정수소 등 무탄소 에너지를 폭넓게 활용하자는 'CFE 이니셔티브'를 국제사회에 제안했고, 인식 확산에 나선 상태다. 파티 비롤 사무총장은 CFE 이니셔티브에 공감을 표시하고 ""IEA와 한국의 무탄소 에너지 공동연구가 국가별 에너지와 기후 목표 경로 설정에 많은 도움이 되길 바란다""고 말했다. 최 차관은 ""한국 기업은 배터리, 반도체, 원전, 재생에너지, 수소 등 분야에서 제조 기술 경쟁력을 보유하고 있다""며 ""글로벌 에너지 안보 확립과 청정에너지 전환 가속화를 위해 기여하겠다""고 밝혔다. 이번 IEA 각료이사회에 참석한 31개국 회원국 에너지·기후 장관들은 지구 온난화를 1.5도로 제한하기 위해 청정에너지 전환을 가속화하는 것을 골자로 한 공동성명에 합의했다. 나아가 이들 장관은 ""청정에너지 기술의 발전과 기존 또는 최신 무탄소 기술의 보급 확대 필요성을 강조한다""며 ""여기엔 재생에너지는 물론 저탄소 재생 수소, 탄소 포집·저장·활용(CCUS) 기술 등이 포함된다""며 CFE 이니셔티브와 관련된 내용도 성명에 담았다. dkkim@yna.co.kr",https://n.news.naver.com/mnews/article/001/0014506171?sid=101
"케이팝모터스 황요섭 회장, 백악관서 지구온난화 기후위기 해결촉구 위한 1인 시위 진행","백악관 앞에서 1인 시위 중인 케이팝모터스의 황요섭 총괄회장 (케이팝모터스 제공) 케이팝모터스(총괄회장 황요섭)는 워싱턴 DC 백악관 앞에서 황요섭 총괄회장이 ‘지구 온난화를 방지하고 기후변화 대응에 미국 대통령 바이든 행정부 와 미국 상하의원 등이 적극적으로 나서서 이를 해결하는데 글로벌리더로서 앞장서달라‘로 촉구하며 1인 시위를 했다. 황회장은 UN가입국 193개국 모두가 지구온난화 해결을 위한 기후협약국으로 가입되어 있는 지금 미국정부와 국회는 적극적으로 모범이 되어 지구온난화 해결을 위하여 글로벌 리더로서 앞장서 달라는 촉구 시위였다. 황회장은 현재 기후협약국 195개국 중 최근 3개월 기간 동안 남미, 오세아니아, 동남아시아 등 27개국에 케이팝모터스 전시판매장인 KM센터 확장을 위해 업무출장을 한 결과 심각한 지구온난화 현상 및 이의 원인이 되는 자동차 배기가스배출을 직접 목격하고 이를 심각히 여긴 나머지 1인 시위에 나설 수밖에 없었으며, 이를 해결하고자 워싱턴 DC에 세계기후 관련 언론사를 설치하여 온, 오프라인과 방송 등을 통해 언론의 사회적 실천을 위하여 더 적극적으로 나설 수 있도록 언론보도와 관련포럼 및 다수의 국제회의도 개최해 본격적이고 실행 가능한 지구온난화 해결에 적극 나서겠다며 이미 언론보도 등에 필요한 언론사 설치 및 관련 도메인 등도 확보해놨다. 세계 195개국이 가입한 기후변화협약은 프랑스 파리에서 열린 제21차 유엔기후변화협약 당사국총회에서 195개국이 채택한 협정으로 이를 파리협정(Paris Agreement)이라 하며, 명칭이 마치 속칭이나 약칭처럼 보이지만 의외로 정식 명칭이다. 파리협정은 종료 시점이 없는 협약으로써 지구의 평균 온도가 산업화 이전에 비해 2도 이상 상승하지 않도록 하고 최종적으로 모든 국가들이 이산화탄소 순 배출량 0을 목표로 하여 자체적으로 온실가스 배출 목표를 정하고 실천하자는 협약이다. 기존 교토의정서가 주로 온실가스 배출량을 줄이는 데 집중했다면, 파리협정은 감축 뿐만 아니라 적응과 재원, 기술이전, 역량배양, 투명성 등 다양한 분야에서 관심을 기울였다. 파리 협약의 주요 내용을 보면 전 세계는 최대한 빨리 배출량을 급속하게 감축해야 하며 21세기 후반에는 자체적으로 발생한 온실가스 배출량만큼 흡수량을 증가하여 배출과 흡수 사이의 균형을 달성해야 한다. 우리나라의 경우 2030년까지 배출전망(BAU) 대비 37%를 감축하겠다고 결정했다. 25.7%만이 순수 감축 비율이고 11.3%는 국제시장을 이용한다는 방침이다. 20%대 감축을 예상했던 국내외의 예상을 뛰어넘는 감축 비율이었는데, 20년 사이 달라진 한국의 위상을 알리고 국제사회에서의 역할을 하기 위한 것으로 보인다.",https://n.news.naver.com/mnews/article/025/0003329248?sid=102
[과학 한스푼] 지구온난화인데 겨울 추운 이유?...앞으로는 고온 겨울 온다!,"[앵커] 포근한 날씨가 이어지는가 싶더니 예년 12월 중순 기온보다 5도 이상 낮은 이상 한파가 찾아왔습니다. 지구온난화로 지구 평균기온이 높아졌는데도 일부 지역에는 겨울철 추위가 더 심해진 원인을 국내 연구진이 밝혀냈습니다. 최소라 기자입니다. [기자] 영상 10℃의 포근한 봄 날씨부터 영하 10℃의 매서운 추위! 불과 일주일 안에 기온이 20℃ 가까이 떨어지며 평년기온보다 5℃ 이상 낮은 한파가 찾아왔습니다. 전 세계 평균기온이 높아지는 지구온난화 상황에서 겨울철에는 유례없는 추위가 찾아오는 이유가 뭘까? 국내 연구진은 중위도 지역 바다에 쌓인 '열'이 원인이라는 점을 입증했습니다. 지구를 6만여 개 지역으로 나눠 지난 63년간의 기온 관측값과 수온 추정값, 기후모델 모의실험 결과를 토대로 지역별 겨울철 기온에 직접적인 영향을 주는 요소를 특정한 겁니다. 분석 결과, 지구 반대편 멕시코 부근에서 형성된 걸프해류에 열이 쌓일수록, 우리나라에는 기온이 더 낮아졌습니다. 반대로 미국과 캐나다에 찾아온 이상 한파는 일본 부근의 쿠로시오 해류 열 축적과 관련이 뚜렷했습니다. 기존 정설이었던, 지구온난화로 북극이 따뜻해지고, 제트 기류 방향이 바뀌어 세계 곳곳에 이상 한파가 나타났다는 분석보다 실제 관측 결과와 일치했습니다. [성미경 / KIST 선임연구원 사실 북극 해빙 감소의 효과는 아직 증명이 잘 되지 않았거든요. 제트 사행이 이루어지는 부분이 비슷한데 그 원인이 북극 온난화보다는 해양 전선 지역의 열 축적이 중요하다고 보입니다.] 연구팀은 2000년대 이후 중위도 해양전선에 열이 계속 축적돼 그동안 겨울철 한파가 심해졌다면서, 최근에는 열이 해소되는 것으로 관측돼 한동안 겨울철 기온 변동 폭이 심하다가, 이후에 이상 고온이 나타날 것으로 전망했습니다. YTN 사이언스 최소라입니다. ※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr",https://n.news.naver.com/mnews/article/052/0001973527?sid=105
"북미 5대호 얼음 면적, 50년 만에 최소...엘니뇨, 지구온난화 여파","[파이낸셜뉴스] 엘니뇨와 지구온난화 여파로 올 겨울 북미 5대호 얼음 면적이 50년 만에 최저 수준으로 떨어졌다. 지난달 19일(현지시간) 미국 미시간주 세인트조지프의 미시간호 호변에서 주민들이 산책을 하고 있다. AP연합 엘니뇨와 지구온난화 여파로 미국과 캐나다 5대호의 올 겨울 얼음 면적이 50년 만에 가장 작은 규모로 줄었다. 5대호는 슈피리어호, 미시간호, 휴런호, 이리호, 온타리오호 등 5개 거대 호수를 일컫는다. 파이낸셜타임스(FT)는 5일(이하 현지시간) '그레이트 레익스 환경연구소(GLERL)' 발표를 인용해 이같이 보도했다. GLERL이 공개한 데이터에 따르면 4일 현재 북미 5대호에 형성된 얼음 면적은 전체 호수 면적의 0.43%에 불과하다. 과거 50년간 이맘때 평균 10.6%에 크게 못 미친다. 세계 최대 담수호 지역의 기온이 예년보다 따뜻하다는 뜻으로 미국 북동부와 중서부, 캐나다 남부에 극단적인 기후현상을 불러일으킬 수 있다는 우려가 높아지고 있다. 그레이트레익스 기상국(GLWS) 수석 기상학자 토니 슈마허는 태평양 해수면 온도 상승을 촉발하는 엘니뇨 여파가 이 지역 온도를 지난해 연말 사상최고 수준으로 끌어올린 요인 가운데 하나라고 말했다. 슈마허는 엘니뇨 외에도 화석연료 사용이 또 다른 배경이라고 덧붙였다. 현재 지구기온은 산업혁명 이후 최소 1.1℃ 상승했다. 미 국립기상청(NWS) 초기 집계에 따르면 미국의 지난해 12월 기온은 사상최고를 기록했다. 미시간호 인근에 자리잡은 위스콘신주 밀워키도 지난해 12월 이전 최고 기록을 깼다. 5대호 최남단에 자리잡은 수심이 가장 얕은 이리호, 디트로이트와 접한 이리호 인근 세인트클레어호는 올 겨울들어 얼음이 전혀 얼지 않았다. 5대호의 예년보다 적은 결빙은 대설과 강풍으로 이어질 있다는 우려도 나온다. 차가운 바람이 상대적으로 따뜻한, 얼지 않은 수면 위를 지나면 기압차로 인해 따뜻한 공기와 수증기가 위로 올라가면서 거대한 눈 또는 비구름을 형성하고, 강풍도 동반하기 때문이다. 슈마허는 미시간, 오하이오, 뉴욕주기 올 겨울 이른바 대규모의 '호수효과 눈'을 경험하게 될 것이라고 전망했다.",https://n.news.naver.com/mnews/article/014/0005124283?sid=104
